Mod:Item:MetaData, Localized Name
StevesCarts:ModuleComponents:19, Refined Hardener
StevesCarts:ModuleComponents:20, Hardened Mesh
StevesCarts:ModuleComponents:21, Stabilized Metal
StevesCarts:ModuleComponents:22, Reinforced Metal
StevesCarts:ModuleComponents:23, Reinforced Wheels
StevesCarts:ModuleComponents:24, Pipe
StevesCarts:ModuleComponents:25, Shooting Station
StevesCarts:ModuleComponents:26, Entity Scanner
StevesCarts:ModuleComponents:27, Entity Analyzer
StevesCarts:ModuleComponents:28, Empty Disk
StevesCarts:ModuleComponents:29, Tri-torch
StevesCarts:ModuleComponents:30, Chest Pane
StevesCarts:ModuleComponents:31, Large Chest Pane
StevesCarts:ModuleComponents:32, Huge Chest Pane
StevesCarts:ModuleComponents:33, Chest Lock
StevesCarts:ModuleComponents:34, Iron Pane
StevesCarts:ModuleComponents:35, Large Iron Pane
StevesCarts:ModuleComponents:36, Huge Iron Pane
StevesCarts:ModuleComponents:37, Dynamic Pane
StevesCarts:ModuleComponents:38, Large Dynamic Pane
StevesCarts:ModuleComponents:39, Huge Dynamic Pane
StevesCarts:ModuleComponents:40, Cleaning Fan
StevesCarts:ModuleComponents:41, Cleaning Core
StevesCarts:ModuleComponents:42, Cleaning Tube
StevesCarts:ModuleComponents:43, Fuse
StevesCarts:ModuleComponents:44, Upgrade: Solar Panel
StevesCarts:ModuleComponents:45, Eye of Galgador
StevesCarts:ModuleComponents:46, Lump of Galgador
StevesCarts:ModuleComponents:47, Galgadorian Metal
StevesCarts:ModuleComponents:48, Large Lump of Galgador
StevesCarts:ModuleComponents:49, Enhanced Galgadorian Metal
StevesCarts:ModuleComponents:58, Advanced Solar Panel
StevesCarts:ModuleComponents:59, Blank Upgrade
StevesCarts:ModuleComponents:60, Tank Valve
StevesCarts:ModuleComponents:61, Tank Pane
StevesCarts:ModuleComponents:62, Large Tank Pane
StevesCarts:ModuleComponents:63, Huge Tank Pane
StevesCarts:ModuleComponents:64, Liquid Cleaning Core
StevesCarts:ModuleComponents:65, Liquid Cleaning Tube
StevesCarts:ModuleComponents:80, Hardened Saw Blade
StevesCarts:ModuleComponents:81, Galgadorian Saw Blade
StevesCarts:ModuleComponents:82, Galgadorian Wheels
StevesCarts:ModuleComponents:83, Iron Blade
StevesCarts:ModuleComponents:84, Blade Arm
StevesWorkshop:production_table_upgrade:0, steves_production:item.blank.name.name
StevesWorkshop:production_table_upgrade:1, steves_production:item.auto_crafter.name.name
StevesWorkshop:production_table_upgrade:2, steves_production:item.storage.name.name
StevesWorkshop:production_table_upgrade:3, steves_production:item.charged.name.name
StevesWorkshop:production_table_upgrade:4, steves_production:item.speed.name.name
StevesWorkshop:production_table_upgrade:5, steves_production:item.queue.name.name
StevesWorkshop:production_table_upgrade:6, steves_production:item.efficiency.name.name
StevesWorkshop:production_table_upgrade:7, steves_production:item.lava.name.name
StevesWorkshop:production_table_upgrade:8, steves_production:item.solar.name.name
StevesWorkshop:production_table_upgrade:9, steves_production:item.auto_transfer.name.name
StevesWorkshop:production_table_upgrade:10, steves_production:item.filter.name.name
StevesWorkshop:production_table_upgrade:11, steves_production:item.transfer.name.name
TGregworks:tGregToolPartPickaxeHead:1, Aluminium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:2, Beryllium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:3, Bismuth Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:4, Carbon Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:5, Chrome Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:6, Gold Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:7, Iridium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:8, Lead Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:9, Manganese Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:10, Molybdenum Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:11, Neodymium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:12, Neutronium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:13, Nickel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:14, Osmium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:15, Palladium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:16, Platinum Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:17, Plutonium 244 Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:18, Plutonium 241 Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:19, Silver Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:20, Thorium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:21, Titanium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:22, Tungsten Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:23, Uranium 238 Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:24, Uranium 235 Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:25, Dark Steel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:26, Adamantium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:27, Amber Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:28, Angmallen Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:29, Atlarus Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:30, Carmot Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:31, Celenegil Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:32, Certus Quartz Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:33, Dark Iron Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:34, Desh Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:35, Duranium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:36, Fluxed Electrum Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:37, Enderium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:38, Eximite Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:39, Fiery Steel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:40, Firestone Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:41, Force Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:42, Graphite Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:43, Graphene Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:44, Haderoth Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:45, Hepatizon Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:46, HSLA Steel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:47, Infuscolium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:48, Infused Gold Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:49, Aer Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:50, Ignis Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:51, Terra Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:52, Aqua Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:53, Perditio Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:54, Ordo Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:55, Inolashite Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:56, Meteoric Iron Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:57, Meteoric Steel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:58, Naquadah Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:59, Naquadah Alloy Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:60, Enriched Naquadah Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:61, Naquadria Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:62, Nether Quartz Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:63, Nether Star Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:64, Orichalcum Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:65, Oureclase Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:66, Prometheum Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:67, Tritanium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:68, Vulcanite Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:69, Vyroxeres Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:70, Osmiridium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:71, Blue Topaz Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:72, Brass Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:73, Cupronickel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:74, Deep Iron Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:75, Diamond Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:76, Electrum Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:77, Emerald Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:78, Green Sapphire Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:79, Invar Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:80, Kanthal Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:81, Magnalium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:82, Nichrome Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:83, Polyethylene Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:84, Epoxid Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:85, Polysiloxane Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:86, Polycaprolactam Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:87, Polytetrafluoroethylene Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:88, Rubber Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:89, Ruby Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:90, Sapphire Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:91, Stainless Steel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:92, Tanzanite Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:93, Tin Alloy Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:94, Topaz Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:95, Ultimet Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:96, Wrought Iron Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:97, Sealed Wood Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:98, Ironwood Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:99, Olivine Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:100, Opal Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:101, Amethyst Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:102, Blaze Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:103, Shadowiron Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:104, Shadowsteel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:105, Steeleaf Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:106, Knightmetal Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:107, Sterling Silver Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:108, Rose Gold Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:109, Black Bronze Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:110, Bismuth Bronze Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:111, Black Steel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:112, Red Steel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:113, Blue Steel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:114, Damascus Steel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:115, Tungstensteel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:116, Astral Silver Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:117, Midasium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:118, Mithril Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:119, Cobalt Brass Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:120, Red Garnet Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:121, Yellow Garnet Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:122, Thaumium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:123, Vinteum Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:124, Black Granite Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:125, Red Granite Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:126, Magnetic Iron Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:127, Magnetic Steel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:128, Magnetic Neodymium Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:129, Tungstencarbide Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:130, Vanadiumsteel Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:131, HSS-G Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:132, HSS-E Pickaxe Head
TGregworks:tGregToolPartPickaxeHead:133, HSS-S Pickaxe Head
TGregworks:tGregToolPartShovelHead:1, Aluminium Shovel Head
TGregworks:tGregToolPartShovelHead:2, Beryllium Shovel Head
TGregworks:tGregToolPartShovelHead:3, Bismuth Shovel Head
TGregworks:tGregToolPartShovelHead:4, Carbon Shovel Head
TGregworks:tGregToolPartShovelHead:5, Chrome Shovel Head
TGregworks:tGregToolPartShovelHead:6, Gold Shovel Head
TGregworks:tGregToolPartShovelHead:7, Iridium Shovel Head
TGregworks:tGregToolPartShovelHead:8, Lead Shovel Head
TGregworks:tGregToolPartShovelHead:9, Manganese Shovel Head
TGregworks:tGregToolPartShovelHead:10, Molybdenum Shovel Head
TGregworks:tGregToolPartShovelHead:11, Neodymium Shovel Head
TGregworks:tGregToolPartShovelHead:12, Neutronium Shovel Head
TGregworks:tGregToolPartShovelHead:13, Nickel Shovel Head
TGregworks:tGregToolPartShovelHead:14, Osmium Shovel Head
TGregworks:tGregToolPartShovelHead:15, Palladium Shovel Head
TGregworks:tGregToolPartShovelHead:16, Platinum Shovel Head
TGregworks:tGregToolPartShovelHead:17, Plutonium 244 Shovel Head
TGregworks:tGregToolPartShovelHead:18, Plutonium 241 Shovel Head
TGregworks:tGregToolPartShovelHead:19, Silver Shovel Head
TGregworks:tGregToolPartShovelHead:20, Thorium Shovel Head
TGregworks:tGregToolPartShovelHead:21, Titanium Shovel Head
TGregworks:tGregToolPartShovelHead:22, Tungsten Shovel Head
TGregworks:tGregToolPartShovelHead:23, Uranium 238 Shovel Head
TGregworks:tGregToolPartShovelHead:24, Uranium 235 Shovel Head
TGregworks:tGregToolPartShovelHead:25, Dark Steel Shovel Head
TGregworks:tGregToolPartShovelHead:26, Adamantium Shovel Head
TGregworks:tGregToolPartShovelHead:27, Amber Shovel Head
TGregworks:tGregToolPartShovelHead:28, Angmallen Shovel Head
TGregworks:tGregToolPartShovelHead:29, Atlarus Shovel Head
TGregworks:tGregToolPartShovelHead:30, Carmot Shovel Head
TGregworks:tGregToolPartShovelHead:31, Celenegil Shovel Head
TGregworks:tGregToolPartShovelHead:32, Certus Quartz Shovel Head
TGregworks:tGregToolPartShovelHead:33, Dark Iron Shovel Head
TGregworks:tGregToolPartShovelHead:34, Desh Shovel Head
TGregworks:tGregToolPartShovelHead:35, Duranium Shovel Head
TGregworks:tGregToolPartShovelHead:36, Fluxed Electrum Shovel Head
TGregworks:tGregToolPartShovelHead:37, Enderium Shovel Head
TGregworks:tGregToolPartShovelHead:38, Eximite Shovel Head
TGregworks:tGregToolPartShovelHead:39, Fiery Steel Shovel Head
TGregworks:tGregToolPartShovelHead:40, Firestone Shovel Head
TGregworks:tGregToolPartShovelHead:41, Force Shovel Head
TGregworks:tGregToolPartShovelHead:42, Graphite Shovel Head
TGregworks:tGregToolPartShovelHead:43, Graphene Shovel Head
TGregworks:tGregToolPartShovelHead:44, Haderoth Shovel Head
TGregworks:tGregToolPartShovelHead:45, Hepatizon Shovel Head
TGregworks:tGregToolPartShovelHead:46, HSLA Steel Shovel Head
TGregworks:tGregToolPartShovelHead:47, Infuscolium Shovel Head
TGregworks:tGregToolPartShovelHead:48, Infused Gold Shovel Head
TGregworks:tGregToolPartShovelHead:49, Aer Shovel Head
TGregworks:tGregToolPartShovelHead:50, Ignis Shovel Head
TGregworks:tGregToolPartShovelHead:51, Terra Shovel Head
TGregworks:tGregToolPartShovelHead:52, Aqua Shovel Head
TGregworks:tGregToolPartShovelHead:53, Perditio Shovel Head
TGregworks:tGregToolPartShovelHead:54, Ordo Shovel Head
TGregworks:tGregToolPartShovelHead:55, Inolashite Shovel Head
TGregworks:tGregToolPartShovelHead:56, Meteoric Iron Shovel Head
TGregworks:tGregToolPartShovelHead:57, Meteoric Steel Shovel Head
TGregworks:tGregToolPartShovelHead:58, Naquadah Shovel Head
TGregworks:tGregToolPartShovelHead:59, Naquadah Alloy Shovel Head
TGregworks:tGregToolPartShovelHead:60, Enriched Naquadah Shovel Head
TGregworks:tGregToolPartShovelHead:61, Naquadria Shovel Head
TGregworks:tGregToolPartShovelHead:62, Nether Quartz Shovel Head
TGregworks:tGregToolPartShovelHead:63, Nether Star Shovel Head
TGregworks:tGregToolPartShovelHead:64, Orichalcum Shovel Head
TGregworks:tGregToolPartShovelHead:65, Oureclase Shovel Head
TGregworks:tGregToolPartShovelHead:66, Prometheum Shovel Head
TGregworks:tGregToolPartShovelHead:67, Tritanium Shovel Head
TGregworks:tGregToolPartShovelHead:68, Vulcanite Shovel Head
TGregworks:tGregToolPartShovelHead:69, Vyroxeres Shovel Head
TGregworks:tGregToolPartShovelHead:70, Osmiridium Shovel Head
TGregworks:tGregToolPartShovelHead:71, Blue Topaz Shovel Head
TGregworks:tGregToolPartShovelHead:72, Brass Shovel Head
TGregworks:tGregToolPartShovelHead:73, Cupronickel Shovel Head
TGregworks:tGregToolPartShovelHead:74, Deep Iron Shovel Head
TGregworks:tGregToolPartShovelHead:75, Diamond Shovel Head
TGregworks:tGregToolPartShovelHead:76, Electrum Shovel Head
TGregworks:tGregToolPartShovelHead:77, Emerald Shovel Head
TGregworks:tGregToolPartShovelHead:78, Green Sapphire Shovel Head
TGregworks:tGregToolPartShovelHead:79, Invar Shovel Head
TGregworks:tGregToolPartShovelHead:80, Kanthal Shovel Head
TGregworks:tGregToolPartShovelHead:81, Magnalium Shovel Head
TGregworks:tGregToolPartShovelHead:82, Nichrome Shovel Head
TGregworks:tGregToolPartShovelHead:83, Polyethylene Shovel Head
TGregworks:tGregToolPartShovelHead:84, Epoxid Shovel Head
TGregworks:tGregToolPartShovelHead:85, Polysiloxane Shovel Head
TGregworks:tGregToolPartShovelHead:86, Polycaprolactam Shovel Head
TGregworks:tGregToolPartShovelHead:87, Polytetrafluoroethylene Shovel Head
TGregworks:tGregToolPartShovelHead:88, Rubber Shovel Head
TGregworks:tGregToolPartShovelHead:89, Ruby Shovel Head
TGregworks:tGregToolPartShovelHead:90, Sapphire Shovel Head
TGregworks:tGregToolPartShovelHead:91, Stainless Steel Shovel Head
TGregworks:tGregToolPartShovelHead:92, Tanzanite Shovel Head
TGregworks:tGregToolPartShovelHead:93, Tin Alloy Shovel Head
TGregworks:tGregToolPartShovelHead:94, Topaz Shovel Head
TGregworks:tGregToolPartShovelHead:95, Ultimet Shovel Head
TGregworks:tGregToolPartShovelHead:96, Wrought Iron Shovel Head
TGregworks:tGregToolPartShovelHead:97, Sealed Wood Shovel Head
TGregworks:tGregToolPartShovelHead:98, Ironwood Shovel Head
TGregworks:tGregToolPartShovelHead:99, Olivine Shovel Head
TGregworks:tGregToolPartShovelHead:100, Opal Shovel Head
TGregworks:tGregToolPartShovelHead:101, Amethyst Shovel Head
TGregworks:tGregToolPartShovelHead:102, Blaze Shovel Head
TGregworks:tGregToolPartShovelHead:103, Shadowiron Shovel Head
TGregworks:tGregToolPartShovelHead:104, Shadowsteel Shovel Head
TGregworks:tGregToolPartShovelHead:105, Steeleaf Shovel Head
TGregworks:tGregToolPartShovelHead:106, Knightmetal Shovel Head
TGregworks:tGregToolPartShovelHead:107, Sterling Silver Shovel Head
TGregworks:tGregToolPartShovelHead:108, Rose Gold Shovel Head
TGregworks:tGregToolPartShovelHead:109, Black Bronze Shovel Head
TGregworks:tGregToolPartShovelHead:110, Bismuth Bronze Shovel Head
TGregworks:tGregToolPartShovelHead:111, Black Steel Shovel Head
TGregworks:tGregToolPartShovelHead:112, Red Steel Shovel Head
TGregworks:tGregToolPartShovelHead:113, Blue Steel Shovel Head
TGregworks:tGregToolPartShovelHead:114, Damascus Steel Shovel Head
TGregworks:tGregToolPartShovelHead:115, Tungstensteel Shovel Head
TGregworks:tGregToolPartShovelHead:116, Astral Silver Shovel Head
TGregworks:tGregToolPartShovelHead:117, Midasium Shovel Head
TGregworks:tGregToolPartShovelHead:118, Mithril Shovel Head
TGregworks:tGregToolPartShovelHead:119, Cobalt Brass Shovel Head
TGregworks:tGregToolPartShovelHead:120, Red Garnet Shovel Head
TGregworks:tGregToolPartShovelHead:121, Yellow Garnet Shovel Head
TGregworks:tGregToolPartShovelHead:122, Thaumium Shovel Head
TGregworks:tGregToolPartShovelHead:123, Vinteum Shovel Head
TGregworks:tGregToolPartShovelHead:124, Black Granite Shovel Head
TGregworks:tGregToolPartShovelHead:125, Red Granite Shovel Head
TGregworks:tGregToolPartShovelHead:126, Magnetic Iron Shovel Head
TGregworks:tGregToolPartShovelHead:127, Magnetic Steel Shovel Head
TGregworks:tGregToolPartShovelHead:128, Magnetic Neodymium Shovel Head
TGregworks:tGregToolPartShovelHead:129, Tungstencarbide Shovel Head
TGregworks:tGregToolPartShovelHead:130, Vanadiumsteel Shovel Head
TGregworks:tGregToolPartShovelHead:131, HSS-G Shovel Head
TGregworks:tGregToolPartShovelHead:132, HSS-E Shovel Head
TGregworks:tGregToolPartShovelHead:133, HSS-S Shovel Head
TGregworks:tGregToolPartAxeHead:1, Aluminium Axe Head
TGregworks:tGregToolPartAxeHead:2, Beryllium Axe Head
TGregworks:tGregToolPartAxeHead:3, Bismuth Axe Head
TGregworks:tGregToolPartAxeHead:4, Carbon Axe Head
TGregworks:tGregToolPartAxeHead:5, Chrome Axe Head
TGregworks:tGregToolPartAxeHead:6, Gold Axe Head
TGregworks:tGregToolPartAxeHead:7, Iridium Axe Head
TGregworks:tGregToolPartAxeHead:8, Lead Axe Head
TGregworks:tGregToolPartAxeHead:9, Manganese Axe Head
TGregworks:tGregToolPartAxeHead:10, Molybdenum Axe Head
TGregworks:tGregToolPartAxeHead:11, Neodymium Axe Head
TGregworks:tGregToolPartAxeHead:12, Neutronium Axe Head
TGregworks:tGregToolPartAxeHead:13, Nickel Axe Head
TGregworks:tGregToolPartAxeHead:14, Osmium Axe Head
